Time,Little Error
10.00,0.00000000000000088818
20.00,0.00000000000000133227
30.00,0.00000000000000088818
40.00,0.00000000000000710543
50.00,0.00000000000000399680
60.00,0.00000000000003153033
70.00,0.00000000000003064216
80.00,0.00000000000003286260
90.00,0.00000000000002131628
100.00,0.00000000000005639933
110.00,0.00000000000004574119
120.00,0.00000000000004307665
130.00,0.00000000000005240253
140.00,0.00000000000001287859
150.00,0.00000000000002087219
160.00,0.00000000000003508305
170.00,0.00000000000005462297
180.00,0.00000000000004840572
190.00,0.00000000000007283063
200.00,0.00000000000003019807
210.00,0.00000000000006039613
220.00,0.00000000000003286260
230.00,0.00000000000009681145
240.00,0.00000000000008615331
250.00,0.00000000000005595524
260.00,0.00000000000000177636
270.00,0.00000000000002398082
280.00,0.00000000000016875390
290.00,0.00000000000007549517
300.00,0.00000000000001154632
310.00,0.00000000000011368684
320.00,0.00000000000004174439
330.00,0.00000000000003730349
340.00,0.00000000000010302870
350.00,0.00000000000007904788
360.00,0.00000000000017674751
370.00,0.00000000000024691360
380.00,0.00000000000030908609
390.00,0.00000000000045830006
400.00,0.00000000000028732572
410.00,0.00000000000035971226
420.00,0.00000000000016120438
430.00,0.00000000000001598721
440.00,0.00000000000016608936
450.00,0.00000000000014210855
460.00,0.00000000000002131628
470.00,0.00000000000028910208
480.00,0.00000000000018340884
490.00,0.00000000000017186252
500.00,0.00000000000010746959
510.00,0.00000000000018030022
520.00,0.00000000000007283063
530.00,0.00000000000010746959
540.00,0.00000000000004574119
550.00,0.00000000000047073456
560.00,0.00000000000070343731
570.00,0.00000000000075139894
580.00,0.00000000000084909857
590.00,0.00000000000090327745
600.00,0.00000000000122390986
610.00,0.00000000000136513023
620.00,0.00000000000136601841
630.00,0.00000000000127453603
640.00,0.00000000000146727075
650.00,0.00000000000153566049
660.00,0.00000000000156141766
670.00,0.00000000000144151358
680.00,0.00000000000140154555
690.00,0.00000000000147704071
700.00,0.00000000000133759670
710.00,0.00000000000146460621
720.00,0.00000000000130917499
730.00,0.00000000000111732845
740.00,0.00000000000083932861
750.00,0.00000000000102584607
760.00,0.00000000000077360340
770.00,0.00000000000015720758
780.00,0.00000000000000799361
790.00,0.00000000000002042810
800.00,0.00000000000043520743
810.00,0.00000000000009769963
820.00,0.00000000000027888802
830.00,0.00000000000013500312
840.00,0.00000000000000444089
850.00,0.00000000000003641532
860.00,0.00000000000026467717
870.00,0.00000000000026023628
880.00,0.00000000000069455552
890.00,0.00000000000103650422
900.00,0.00000000000077093887
910.00,0.00000000000107736042
920.00,0.00000000000116617827
930.00,0.00000000000104627418
940.00,0.00000000000117772458
950.00,0.00000000000126920696
960.00,0.00000000000126565425
970.00,0.00000000000106048503
980.00,0.00000000000113775656
990.00,0.00000000000117506005
1000.00,0.00000000000131894495
1010.00,0.00000000000108268949
1020.00,0.00000000000083133500
1030.00,0.00000000000081357143
1040.00,0.00000000000075939255
1050.00,0.00000000000083222318
1060.00,0.00000000000101163522
1070.00,0.00000000000057553962
1080.00,0.00000000000070610184
1090.00,0.00000000000104005693
1100.00,0.00000000000088906660
1110.00,0.00000000000135091938
1120.00,0.00000000000108801856
1130.00,0.00000000000089350749
1140.00,0.00000000000078337337
1150.00,0.00000000000110400578
1160.00,0.00000000000087307939
1170.00,0.00000000000161826108
1180.00,0.00000000000121858079
1190.00,0.00000000000136868294
1200.00,0.00000000000107203135
1210.00,0.00000000000122390986
1220.00,0.00000000000147171164
1230.00,0.00000000000168043357
1240.00,0.00000000000240785170
1250.00,0.00000000000209876561
1260.00,0.00000000000178168591
1270.00,0.00000000000134203759
1280.00,0.00000000000155342406
1290.00,0.00000000000169908532
1300.00,0.00000000000116617827
1310.00,0.00000000000112088117
1320.00,0.00000000000147526436
1330.00,0.00000000000149480428
1340.00,0.00000000000138378198
1350.00,0.00000000000189359639
1360.00,0.00000000000186339832
1370.00,0.00000000000203836947
1380.00,0.00000000000253308485
1390.00,0.00000000000261035638
1400.00,0.00000000000234390285
1410.00,0.00000000000242827980
1420.00,0.00000000000230127029
1430.00,0.00000000000228617125
1440.00,0.00000000000220801155
1450.00,0.00000000000191402449
1460.00,0.00000000000161115565
1470.00,0.00000000000257305288
1480.00,0.00000000000277733392
1490.00,0.00000000000224265051
1500.00,0.00000000000262811994
1510.00,0.00000000000244160248
1520.00,0.00000000000315747428
1530.00,0.00000000000367617048
1540.00,0.00000000000352518015
1550.00,0.00000000000291677793
1560.00,0.00000000000219291252
1570.00,0.00000000000178612680
1580.00,0.00000000000220623519
1590.00,0.00000000000236077824
1600.00,0.00000000000209343654
1610.00,0.00000000000206856754
1620.00,0.00000000000192290628
1630.00,0.00000000000218225438
1640.00,0.00000000000148681067
1650.00,0.00000000000053912430
1660.00,0.00000000000103739239
1670.00,0.00000000000030730973
1680.00,0.00000000000048760995
1690.00,0.00000000000151789692
1700.00,0.00000000000162625469
1710.00,0.00000000000264321898
1720.00,0.00000000000288391533
1730.00,0.00000000000303135295
1740.00,0.00000000000353939100
1750.00,0.00000000000276756396
1760.00,0.00000000000251976218
1770.00,0.00000000000251709764
1780.00,0.00000000000188915550
1790.00,0.00000000000257127653
1800.00,0.00000000000305799830
1810.00,0.00000000000306332737
1820.00,0.00000000000349498208
1830.00,0.00000000000369482223
1840.00,0.00000000000360511621
1850.00,0.00000000000369215769
1860.00,0.00000000000286703994
1870.00,0.00000000000428013180
1880.00,0.00000000000418598489
1890.00,0.00000000000427569091
1900.00,0.00000000000449063009
1910.00,0.00000000000465050221
1920.00,0.00000000000492406116
1930.00,0.00000000000512212495
1940.00,0.00000000000425881552
1950.00,0.00000000000452082816
1960.00,0.00000000000497557551
1970.00,0.00000000000468336481
1980.00,0.00000000000530064881
1990.00,0.00000000000482458518
2000.00,0.00000000000430144809
2010.00,0.00000000000442401671
2020.00,0.00000000000457411886
2030.00,0.00000000000484412510
2040.00,0.00000000000477395901
2050.00,0.00000000000461319871
2060.00,0.00000000000638511466
2070.00,0.00000000000550759438
2080.00,0.00000000000738342720
2090.00,0.00000000000777511389
2100.00,0.00000000000838795700
2110.00,0.00000000000904432085
2120.00,0.00000000000942712575
2130.00,0.00000000000841460235
2140.00,0.00000000000997957272
2150.00,0.00000000000955946433
2160.00,0.00000000000903899178
2170.00,0.00000000000799005306
2180.00,0.00000000000908606523
2190.00,0.00000000000790834065
2200.00,0.00000000000766231523
2210.00,0.00000000000793409782
2220.00,0.00000000000801581024
2230.00,0.00000000000681854573
2240.00,0.00000000000703526126
2250.00,0.00000000000738165085
2260.00,0.00000000000844835313
2270.00,0.00000000000972821823
2280.00,0.00000000001048672260
2290.00,0.00000000000871835937
2300.00,0.00000000000821565038
2310.00,0.00000000000816413603
2320.00,0.00000000000731592564
2330.00,0.00000000000863042970
2340.00,0.00000000000914024412
2350.00,0.00000000001025313168
2360.00,0.00000000000961453139
2370.00,0.00000000000946709378
2380.00,0.00000000000754862839
2390.00,0.00000000000804867284
2400.00,0.00000000000737276906
2410.00,0.00000000000741451345
2420.00,0.00000000000674926781
2430.00,0.00000000000709210468
2440.00,0.00000000000807443001
2450.00,0.00000000000733191285
2460.00,0.00000000000695976610
2470.00,0.00000000000751221307
2480.00,0.00000000000737809813
2490.00,0.00000000000690381086
2500.00,0.00000000000458122429
2510.00,0.00000000000618793905
2520.00,0.00000000000560440583
2530.00,0.00000000000510524956
2540.00,0.00000000000484767781
2550.00,0.00000000000416555679
2560.00,0.00000000000462296867
2570.00,0.00000000000315125703
2580.00,0.00000000000442224035
2590.00,0.00000000000404920542
2600.00,0.00000000000348610030
2610.00,0.00000000000395505850
2620.00,0.00000000000279776202
2630.00,0.00000000000283506552
2640.00,0.00000000000248512322
2650.00,0.00000000000143707268
2660.00,0.00000000000184741111
2670.00,0.00000000000148236978
2680.00,0.00000000000159072755
2690.00,0.00000000000158095759
2700.00,0.00000000000118394183
2710.00,0.00000000000066080474
2720.00,0.00000000000129585231
2730.00,0.00000000000158539848
2740.00,0.00000000000159072755
2750.00,0.00000000000209521289
2760.00,0.00000000000232347475
2770.00,0.00000000000167954539
2780.00,0.00000000000172306613
2790.00,0.00000000000284128276
2800.00,0.00000000000296740410
2810.00,0.00000000000355893093
2820.00,0.00000000000305089287
2830.00,0.00000000000286615176
2840.00,0.00000000000353583829
2850.00,0.00000000000388666876
2860.00,0.00000000000440003589
2870.00,0.00000000000478550533
2880.00,0.00000000000546762635
2890.00,0.00000000000411670698
