10.00, 0.00000000000000199840
20.00, 0.00000000000000133227
30.00, 0.00000000000000888178
40.00, 0.00000000000001953993
50.00, 0.00000000000000888178
60.00, 0.00000000000000799361
70.00, 0.00000000000004796163
80.00, 0.00000000000005506706
90.00, 0.00000000000003019807
100.00, 0.00000000000001598721
110.00, 0.00000000000001065814
120.00, 0.00000000000003197442
130.00, 0.00000000000001776357
140.00, 0.00000000000003907985
150.00, 0.00000000000001776357
160.00, 0.00000000000006394885
170.00, 0.00000000000011368684
180.00, 0.00000000000009947598
190.00, 0.00000000000007815970
200.00, 0.00000000000012079227
210.00, 0.00000000000013145041
220.00, 0.00000000000007815970
230.00, 0.00000000000004973799
240.00, 0.00000000000006394885
250.00, 0.00000000000004973799
260.00, 0.00000000000001421085
270.00, 0.00000000000000710543
280.00, 0.00000000000012079227
290.00, 0.00000000000017053026
300.00, 0.00000000000024868996
310.00, 0.00000000000016342483
320.00, 0.00000000000014921397
330.00, 0.00000000000009237056
340.00, 0.00000000000003552714
350.00, 0.00000000000005684342
360.00, 0.00000000000017763568
370.00, 0.00000000000009947598
380.00, 0.00000000000004973799
390.00, 0.00000000000004263256
400.00, 0.00000000000002131628
410.00, 0.00000000000019184654
420.00, 0.00000000000019895197
430.00, 0.00000000000011368684
440.00, 0.00000000000014921397
450.00, 0.00000000000031263880
460.00, 0.00000000000013500312
470.00, 0.00000000000021316282
480.00, 0.00000000000034106051
490.00, 0.00000000000038369308
500.00, 0.00000000000024158453
510.00, 0.00000000000013500312
520.00, 0.00000000000010658141
530.00, 0.00000000000003552714
540.00, 0.00000000000002842171
550.00, 0.00000000000020605739
560.00, 0.00000000000050448534
570.00, 0.00000000000062527761
580.00, 0.00000000000055422333
590.00, 0.00000000000064659389
600.00, 0.00000000000035527137
610.00, 0.00000000000023447910
620.00, 0.00000000000046185278
630.00, 0.00000000000049737992
640.00, 0.00000000000049737992
650.00, 0.00000000000061106675
660.00, 0.00000000000077449158
670.00, 0.00000000000072475359
680.00, 0.00000000000068212103
690.00, 0.00000000000021316282
700.00, 0.00000000000010658141
710.00, 0.00000000000009947598
720.00, 0.00000000000016342483
730.00, 0.00000000000023447910
740.00, 0.00000000000029132252
750.00, 0.00000000000005684342
760.00, 0.00000000000036948222
770.00, 0.00000000000034816594
780.00, 0.00000000000023447910
790.00, 0.00000000000049027449
800.00, 0.00000000000061817218
810.00, 0.00000000000045474735
820.00, 0.00000000000029842795
830.00, 0.00000000000053290705
840.00, 0.00000000000042632564
850.00, 0.00000000000039079850
860.00, 0.00000000000010658141
870.00, 0.00000000000002842171
880.00, 0.00000000000021316282
890.00, 0.00000000000027000624
900.00, 0.00000000000092370556
910.00, 0.00000000000114397380
920.00, 0.00000000000083133500
930.00, 0.00000000000074606987
940.00, 0.00000000000072475359
950.00, 0.00000000000065369932
960.00, 0.00000000000046185278
970.00, 0.00000000000050448534
980.00, 0.00000000000060396133
990.00, 0.00000000000063948846
1000.00, 0.00000000000051159077
1010.00, 0.00000000000043343107
1020.00, 0.00000000000076738615
1030.00, 0.00000000000054711791
1040.00, 0.00000000000117950094
1050.00, 0.00000000000095923269
1060.00, 0.00000000000120792265
1070.00, 0.00000000000080291329
1080.00, 0.00000000000153477231
1090.00, 0.00000000000117239551
1100.00, 0.00000000000069633188
1110.00, 0.00000000000089528385
1120.00, 0.00000000000052580162
1130.00, 0.00000000000007815970
1140.00, 0.00000000000049737992
1150.00, 0.00000000000042632564
1160.00, 0.00000000000066791017
1170.00, 0.00000000000115107923
1180.00, 0.00000000000117950094
1190.00, 0.00000000000101607611
1200.00, 0.00000000000083844043
1210.00, 0.00000000000100186526
1220.00, 0.00000000000107291953
1230.00, 0.00000000000071054274
1240.00, 0.00000000000092370556
1250.00, 0.00000000000029842795
1260.00, 0.00000000000009947598
1270.00, 0.00000000000076028073
1280.00, 0.00000000000090238927
1290.00, 0.00000000000109423581
1300.00, 0.00000000000115818466
1310.00, 0.00000000000161293201
1320.00, 0.00000000000202504680
1330.00, 0.00000000000173372428
1340.00, 0.00000000000137845291
1350.00, 0.00000000000076738615
1360.00, 0.00000000000055422333
1370.00, 0.00000000000039790393
1380.00, 0.00000000000071054274
1390.00, 0.00000000000062527761
1400.00, 0.00000000000016342483
1410.00, 0.00000000000007105427
1420.00, 0.00000000000031263880
1430.00, 0.00000000000017763568
1440.00, 0.00000000000055422333
1450.00, 0.00000000000104449782
1460.00, 0.00000000000217426077
1470.00, 0.00000000000134292577
1480.00, 0.00000000000166267000
1490.00, 0.00000000000161293201
1500.00, 0.00000000000186162197
1510.00, 0.00000000000184030569
1520.00, 0.00000000000118660637
1530.00, 0.00000000000169109171
1540.00, 0.00000000000159872116
1550.00, 0.00000000000186162197
1560.00, 0.00000000000225242047
1570.00, 0.00000000000248689958
1580.00, 0.00000000000311928261
1590.00, 0.00000000000327560201
1600.00, 0.00000000000306954462
1610.00, 0.00000000000302691205
1620.00, 0.00000000000191846539
1630.00, 0.00000000000166267000
1640.00, 0.00000000000127897692
1650.00, 0.00000000000113686838
1660.00, 0.00000000000144950718
1670.00, 0.00000000000203925765
1680.00, 0.00000000000122213351
1690.00, 0.00000000000085975671
1700.00, 0.00000000000094502184
1710.00, 0.00000000000027000624
1720.00, 0.00000000000045474735
1730.00, 0.00000000000081712415
1740.00, 0.00000000000019895197
1750.00, 0.00000000000025579538
1760.00, 0.00000000000017053026
1770.00, 0.00000000000035527137
1780.00, 0.00000000000014210855
1790.00, 0.00000000000004263256
1800.00, 0.00000000000032684966
1810.00, 0.00000000000015631940
1820.00, 0.00000000000032684966
1830.00, 0.00000000000103028697
1840.00, 0.00000000000121502808
1850.00, 0.00000000000050448534
1860.00, 0.00000000000041211479
1870.00, 0.00000000000035527137
1880.00, 0.00000000000052580162
1890.00, 0.00000000000072475359
1900.00, 0.00000000000056132876
1910.00, 0.00000000000112265752
1920.00, 0.00000000000172661885
1930.00, 0.00000000000143529633
1940.00, 0.00000000000169819714
1950.00, 0.00000000000139976919
1960.00, 0.00000000000098054898
1970.00, 0.00000000000140687462
1980.00, 0.00000000000047606363
1990.00, 0.00000000000041922021
2000.00, 0.00000000000002842171
2010.00, 0.00000000000018474111
2020.00, 0.00000000000005684342
2030.00, 0.00000000000009237056
2040.00, 0.00000000000026290081
2050.00, 0.00000000000071054274
2060.00, 0.00000000000046895821
2070.00, 0.00000000000138555833
2080.00, 0.00000000000188293825
2090.00, 0.00000000000189004368
2100.00, 0.00000000000311928261
2110.00, 0.00000000000360955710
2120.00, 0.00000000000383693077
2130.00, 0.00000000000290611979
2140.00, 0.00000000000338928885
2150.00, 0.00000000000292743607
2160.00, 0.00000000000296296321
2170.00, 0.00000000000418509671
2180.00, 0.00000000000517985654
2190.00, 0.00000000000546407364
2200.00, 0.00000000000716227078
2210.00, 0.00000000000701305680
2220.00, 0.00000000000778044296
2230.00, 0.00000000000873967565
2240.00, 0.00000000000785149723
2250.00, 0.00000000000881783535
2260.00, 0.00000000000970601377
2270.00, 0.00000000000989786031
2280.00, 0.00000000001003286343
2290.00, 0.00000000001086419843
2300.00, 0.00000000001079314416
2310.00, 0.00000000001119815352
2320.00, 0.00000000001066524646
2330.00, 0.00000000001060840304
2340.00, 0.00000000001052313792
2350.00, 0.00000000001096367441
2360.00, 0.00000000001120525894
2370.00, 0.00000000001093525270
2380.00, 0.00000000001050892706
2390.00, 0.00000000001170263886
2400.00, 0.00000000001151079232
2410.00, 0.00000000001170263886
2420.00, 0.00000000001099209612
2430.00, 0.00000000001001154715
2440.00, 0.00000000000885336249
2450.00, 0.00000000000856203997
2460.00, 0.00000000000760991270
2470.00, 0.00000000000755306928
2480.00, 0.00000000000758149099
2490.00, 0.00000000000699174052
2500.00, 0.00000000000732569561
2510.00, 0.00000000000742517159
2520.00, 0.00000000000806466005
2530.00, 0.00000000000898836561
2540.00, 0.00000000000952837809
2550.00, 0.00000000000960653779
2560.00, 0.00000000000918021215
2570.00, 0.00000000000883204621
2580.00, 0.00000000000836308800
2590.00, 0.00000000000802202749
2600.00, 0.00000000000780175924
2610.00, 0.00000000000779465381
2620.00, 0.00000000000724043048
2630.00, 0.00000000000611777295
2640.00, 0.00000000000675726142
2650.00, 0.00000000000667910172
2660.00, 0.00000000000613908924
2670.00, 0.00000000000614619466
2680.00, 0.00000000000645883347
2690.00, 0.00000000000576960701
2700.00, 0.00000000000636646291
2710.00, 0.00000000000643041176
2720.00, 0.00000000000663646915
2730.00, 0.00000000000632383035
2740.00, 0.00000000000666489086
2750.00, 0.00000000000678568313
2760.00, 0.00000000000529354338
2770.00, 0.00000000000562749847
2780.00, 0.00000000000613198381
2790.00, 0.00000000000738964445
2800.00, 0.00000000000688515911
2810.00, 0.00000000000603250783
2820.00, 0.00000000000651567689
