Time,Little Error
10.00,0.00000000000000044409
20.00,0.00000000000000111022
30.00,0.00000000000000444089
40.00,0.00000000000001154632
50.00,0.00000000000001154632
60.00,0.00000000000001021405
70.00,0.00000000000000044409
80.00,0.00000000000001731948
90.00,0.00000000000000666134
100.00,0.00000000000001154632
110.00,0.00000000000001598721
120.00,0.00000000000003996803
130.00,0.00000000000004796163
140.00,0.00000000000006439294
150.00,0.00000000000007638334
160.00,0.00000000000015276669
170.00,0.00000000000008526513
180.00,0.00000000000010924595
190.00,0.00000000000010480505
200.00,0.00000000000006750156
210.00,0.00000000000012523316
220.00,0.00000000000018385293
230.00,0.00000000000018296475
240.00,0.00000000000019539925
250.00,0.00000000000016697754
260.00,0.00000000000017852386
270.00,0.00000000000017763568
280.00,0.00000000000018385293
290.00,0.00000000000025579538
300.00,0.00000000000027444713
310.00,0.00000000000019895197
320.00,0.00000000000019806379
330.00,0.00000000000014388490
340.00,0.00000000000012834178
350.00,0.00000000000001243450
360.00,0.00000000000006572520
370.00,0.00000000000006394885
380.00,0.00000000000020250468
390.00,0.00000000000009059420
400.00,0.00000000000034106051
410.00,0.00000000000017408297
420.00,0.00000000000009059420
430.00,0.00000000000006306067
440.00,0.00000000000013766766
450.00,0.00000000000006838974
460.00,0.00000000000003375078
470.00,0.00000000000025135449
480.00,0.00000000000026112446
490.00,0.00000000000025934810
500.00,0.00000000000028244074
510.00,0.00000000000018918200
520.00,0.00000000000014654944
530.00,0.00000000000013855583
540.00,0.00000000000009681145
550.00,0.00000000000004707346
560.00,0.00000000000007194245
570.00,0.00000000000035438319
580.00,0.00000000000026467717
590.00,0.00000000000000000000
600.00,0.00000000000003019807
610.00,0.00000000000007549517
620.00,0.00000000000002753353
630.00,0.00000000000003108624
640.00,0.00000000000000177636
650.00,0.00000000000004796163
660.00,0.00000000000005506706
670.00,0.00000000000012523316
680.00,0.00000000000013677948
690.00,0.00000000000010924595
700.00,0.00000000000010125234
710.00,0.00000000000006838974
720.00,0.00000000000025934810
730.00,0.00000000000035527137
740.00,0.00000000000047428728
750.00,0.00000000000029487524
760.00,0.00000000000028244074
770.00,0.00000000000039523940
780.00,0.00000000000072564177
790.00,0.00000000000025579538
800.00,0.00000000000003019807
810.00,0.00000000000014921397
820.00,0.00000000000017763568
830.00,0.00000000000032862602
840.00,0.00000000000060040861
850.00,0.00000000000061994854
860.00,0.00000000000058708594
870.00,0.00000000000087574392
880.00,0.00000000000071320727
890.00,0.00000000000075761619
900.00,0.00000000000048849813
910.00,0.00000000000060218497
920.00,0.00000000000010835777
930.00,0.00000000000007993606
940.00,0.00000000000024158453
950.00,0.00000000000014921397
960.00,0.00000000000006572520
970.00,0.00000000000006750156
980.00,0.00000000000045474735
990.00,0.00000000000079580786
1000.00,0.00000000000051514348
1010.00,0.00000000000079491969
1020.00,0.00000000000014921397
1030.00,0.00000000000000000000
1040.00,0.00000000000000799361
1050.00,0.00000000000007460699
1060.00,0.00000000000021760371
1070.00,0.00000000000037303494
1080.00,0.00000000000118394183
1090.00,0.00000000000055599969
1100.00,0.00000000000052491345
1110.00,0.00000000000022559732
1120.00,0.00000000000063682393
1130.00,0.00000000000097077901
1140.00,0.00000000000102939879
1150.00,0.00000000000061195493
1160.00,0.00000000000122657440
1170.00,0.00000000000074962259
