Time,Little Error
10.00,0.00000000000000022204
20.00,0.00000000000000044409
30.00,0.00000000000000355271
40.00,0.00000000000001243450
50.00,0.00000000000001709743
60.00,0.00000000000003441691
70.00,0.00000000000005240253
80.00,0.00000000000002819966
90.00,0.00000000000003819167
100.00,0.00000000000006661338
110.00,0.00000000000002375877
120.00,0.00000000000006372680
130.00,0.00000000000006528111
140.00,0.00000000000007527312
150.00,0.00000000000009170442
160.00,0.00000000000004374279
170.00,0.00000000000013122836
180.00,0.00000000000008659740
190.00,0.00000000000000710543
200.00,0.00000000000007815970
210.00,0.00000000000008992806
220.00,0.00000000000005684342
230.00,0.00000000000002087219
240.00,0.00000000000002065015
250.00,0.00000000000004174439
260.00,0.00000000000010524914
270.00,0.00000000000008038015
280.00,0.00000000000005662137
290.00,0.00000000000003597123
300.00,0.00000000000005351275
310.00,0.00000000000002153833
320.00,0.00000000000002420286
330.00,0.00000000000005351275
340.00,0.00000000000007860379
350.00,0.00000000000002486900
360.00,0.00000000000003952394
370.00,0.00000000000005551115
380.00,0.00000000000015587531
390.00,0.00000000000023447910
400.00,0.00000000000001909584
410.00,0.00000000000002087219
420.00,0.00000000000006994405
430.00,0.00000000000007838175
440.00,0.00000000000007016610
450.00,0.00000000000012723156
460.00,0.00000000000007505108
470.00,0.00000000000006439294
480.00,0.00000000000008149037
490.00,0.00000000000001176836
500.00,0.00000000000002131628
510.00,0.00000000000018474111
520.00,0.00000000000013411494
530.00,0.00000000000012412293
540.00,0.00000000000017053026
550.00,0.00000000000002731149
560.00,0.00000000000029531932
570.00,0.00000000000044586557
580.00,0.00000000000060929040
590.00,0.00000000000039479531
600.00,0.00000000000039879211
610.00,0.00000000000054689586
620.00,0.00000000000014543922
630.00,0.00000000000033661962
640.00,0.00000000000023092639
650.00,0.00000000000033417713
660.00,0.00000000000039879211
670.00,0.00000000000043298698
680.00,0.00000000000041122661
690.00,0.00000000000027888802
700.00,0.00000000000055333516
710.00,0.00000000000049471538
720.00,0.00000000000060862426
730.00,0.00000000000062039263
740.00,0.00000000000032174263
750.00,0.00000000000010902390
